listing_url,OFFICE,FAMILY ROOM,DINING ROOM,DEN,REC,FOYER,2ND BEDROOM,BATHROOM,BATHROOMS,LIBRARY,EXERCISE,KITCHEN,LIVING ROOM,MASTER BEDROOM,STUDY,4TH BEDROOM,3RD BEDROOM,OTHER,LEGAL DESCRIPTION,5TH BEDROOM,SUNROOM,GREAT ROOM,LAUNDRY,SITTING,SOLARIUM,LOCKER,BEDROOM,BREAKFAST,MEDIA/ENT,UTILITY
https://toronto.listing.ca/2-merchant-lane-158.C4352875.htm#15-16s,,,"Main Level, 3.33m x 2.69mHardwood Floor, W/O To Patio, Combined W/Kitchen","2nd Level, 1.60m x 1.70mLaminate",,,"2nd Level, 2.74m x 2.40mCloset, Laminate",,4-piece on 2nd level2-piece on main level,,,"Main Level, 3.56m x 2.75mHardwood Floor, B/I Appliances, Quartz Counter","Main Level, 4.62m x 2.98mHardwood Floor, Open Concept, Closet","2nd Level, 3.70m x 2.64m4 Pc Ensuite, W/I Closet, Laminate",,,,,,,,,2nd Level,,,,,,,
https://toronto.listing.ca/763-bay-st-3513.C4350641.htm#15-1c1,,,"Flat Level, 5.50m x 3.40mHardwood Floor","Flat Level, 2.20m x 2.10mCloset, 2 Pc Ensuite",,"Flat Level, 0.70m x 1.10mHardwood Floor",,,,,,"Flat Level, 2.70m x 2.90mCeramic Back Splash","Flat Level, 5.50m x 3.40mHardwood Floor","Flat Level, 3.60m x 3.50mHardwood Floor, 4 Pc Ensuite",,,,,,,,,,,,,,,,
https://toronto.listing.ca/3100-keele-st.W4248166.htm#15-2n6,,,,,,,,,4-piece on main level,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/49-white-heather-blvd.E4354052.htm#15-14f,,,"Main Level, 3.14m x 2.41mWood Floor, Pot Lights, Open Concept",,"Bsmt Level, 4.08m x 5.27mBroadloom, Pot Lights",,"2nd Level, 2.99m x 2.71mWood Floor, Pot Lights",,2-piece on main level4-piece on 2nd level3-piece on 2nd level4-piece on bsmt level,,,"Main Level, 3.14m x 3.23mWood Floor, Pot Lights","Main Level, 5.73m x 3.35mWood Floor, Pot Lights, W/O To Yard","2nd Level, 3.96m x 3.60mWood Floor, 3 Pc Ensuite",,,"2nd Level, 3.11m x 2.71mWood Floor, Pot Lights",,,,,,,,,,"Bsmt Level, 2.44m x 2.77mBroadloom, Pot Lights",,,
https://toronto.listing.ca/2-kereven-st.C4290172.htm#15-2l3,,Main Level,Main Level,,Bsmt Level,,2nd Level,,2-piece on main level4-piece on 2nd level,,,Main Level,Main Level,2nd Level,,,2nd Level,,,,,,,,,,,,,Bsmt Level
https://toronto.listing.ca/222-the-esplanade-901.C4359284.htm#15-ou,,,"Flat Level, 2.88m x 5.43mOpen Concept",,,,"Flat Level, 3.75m x 2.38m",,,,,"Flat Level, 2.84m x 2.31mCeramic Floor, O/Looks Living, Pot Lights","Flat Level, 2.88m x 5.43mOpen Concept","Flat Level, 3.05m x 3.64mW/I Closet",,,,,,,,,,,"Flat Level, 3.35m x 2.36m",,,,,
https://toronto.listing.ca/115-joicey-blvd.C4341885.htm#15-1q3,"Main Level, 2.90m x 4.40mPicture Window, Hardwood Floor, B/I Bookcase","Main Level, 4.40m x 5.70mGas Fireplace, Picture Window, W/O To Deck","Main Level, 4.30m x 5.50mCoffered Ceiling, Hardwood Floor, Combined W/Living",,"Lower Level, 5.40m x 10.80mHeated Floor, Gas Fireplace, W/O To Yard",,"Upper Level, 3.90m x 4.60mHardwood Floor, Double Closet, 4 Pc Ensuite",,2-piece on main level9-piece on upper level4-piece on upper level4-piece on lower level,,,"Main Level, 4.20m x 5.70mQuartz Counter, Centre Island, Breakfast Area","Main Level, 4.30m x 5.50mHardwood Floor, Pot Lights, Gas Fireplace","Upper Level, 5.10m x 5.70mHis/Hers Closets, Gas Fireplace, Ensuite Bath",,"Upper Level, 3.00m x 4.60mHardwood Floor, W/I Closet, 4 Pc Ensuite","Upper Level, 3.90m x 4.80mHardwood Floor, Double Closet, 4 Pc Ensuite",,,"Lower Level, 3.40m x 4.40mAbove Grade Window, W/I Closet, 4 Pc Ensuite",,,"Upper Level, 2.00m x 2.80mPorcelain Floor, Laundry Sink, Quartz Counter",,,,,,,
https://toronto.listing.ca/67-d-arcy-magee-cres.E4352549.htm#15-18a,"Bsmt Level, 3.28m x 3.08mBroadloom, French Doors, Pot Lights","Ground Level, 4.12m x 3.15mHardwood Floor, Fireplace, W/O To Yard","Ground Level, 3.40m x 3.30mHardwood Floor, Combined W/Living, O/Looks Backyard",,"Bsmt Level, 7.45m x 5.32mLaminate, Broadloom, Pot Lights",,"2nd Level, 3.41m x 3.17mHardwood Floor, Double Closet, Mirrored Closet",,4-piece on 2nd level5-piece on 2nd level2-piece on ground level,,,"Ground Level, 4.23m x 3.28mRenovated, Eat-In Kitchen, Stainless Steel Appl","Ground Level, 5.50m x 3.40mHardwood Floor, Picture Window, Open Concept","2nd Level, 5.15m x 3.47mHardwood Floor, 4 Pc Ensuite, W/I Closet",,"2nd Level, 3.60m x 3.49mHardwood Floor, Closet","2nd Level, 3.52m x 3.40mHardwood Floor, Closet",,,"Bsmt Level, 3.29m x 3.33mBroadloom, Double Closet, Closet Organizers",,,"Ground Level, 2.20m x 2.00mW/O To Garage, Ceramic Floor, Updated",,,,,,,
https://toronto.listing.ca/39-annie-craig-dr-1705.W4340655.htm#15-1sp,,," LevelW/O To Balcony, Window Flr To Ceil, Combined W/Living",,," LevelCloset, Mirrored Closet",," LevelMarble Counter, Soaker",,,," LevelBreakfast Bar, Quartz Counter, Stainless Steel Appl"," LevelWindow Flr To Ceil, Open Concept, Combined W/Dining"," LevelW/O To Balcony, Closet, Window Flr To Ceil",,,,,,,,,,,,,,,,
https://toronto.listing.ca/2458-bayview-ave.C4350668.htm#15-1cz,,"Main Level, 5.00m x 5.30mStone Floor, B/I Bookcase, Walk-Out","2nd Level, 4.10m x 5.40mHardwood Floor, Combined W/Living, Elevator",,"Bsmt Level, 5.80m x 5.30mLaminate",,"3rd Level, 3.00m x 2.60mHardwood Floor, Double Closet, Window",,,,"Bsmt Level, 3.40m x 5.30mLaminate, Open Concept","2nd Level, 5.70m x 2.60mHardwood Floor, Quartz Counter, Centre Island","2nd Level, 3.30m x 5.30mHardwood Floor, Gas Fireplace, Pot Lights","3rd Level, 4.00m x 5.30mHardwood Floor, W/I Closet, 5 Pc Ensuite",,,"3rd Level, 3.60m x 2.70mHardwood Floor, Closet, Window",,,,,,,,,,,"2nd Level, 5.70m x 2.80mHardwood Floor, Pantry, W/O To Balcony",,
https://toronto.listing.ca/25-allview-cres.C4318861.htm#15-2bm,"Bsmt Level, 3.56m x 3.45mLaminate",,"Ground Level, 3.39m x 4.55mHardwood Floor, Pot Lights, Combined W/Living",,,,"Ground Level, 2.72m x 3.63mHardwood Floor, California Shutters",,4-piece on ground level3-piece on bsmt level,,,"Bsmt Level, 4.19m x 3.35mLaminate, Backsplash, Quartz Counter","Bsmt Level, 6.53m x 6.83mLaminate, Wood Stove, Open Concept","Ground Level, 3.22m x 3.90mHardwood Floor, California Shutters",,"Bsmt Level, 3.53m x 3.38mLaminate","Ground Level, 3.23m x 2.79mHardwood Floor, California Shutters",,,,,,,,,,,,,
https://toronto.listing.ca/91-mona-dr.C4349087.htm#15-1fg,,"Ground Level, 7.16m x 4.60mModern Kitchen, W/O To Yard, Large Window","Ground Level, 3.75m x 3.63mHardwood Floor, Open Concept, West View",,"Lower Level, 6.80m x 4.50mGas Fireplace, Above Grade Window, W/O To Yard",,"2nd Level, 3.75m x 3.95mHardwood Floor, West View",,4-piece on 2nd level3-piece on 2nd level2-piece on ground level3-piece on lower level,,,"Ground Level, 5.25m x 3.28mRenovated, Centre Island, Eat-In Kitchen","Ground Level, 8.53m x 3.94mFireplace, Formal Rm, O/Looks Family","2nd Level, 3.84m x 4.20m3 Pc Ensuite, Hardwood Floor, Closet",,"2nd Level, 3.26m x 3.35mHardwood Floor, Closet, O/Looks Garden","2nd Level, 3.35m x 3.26mHardwood Floor, Closet, O/Looks Garden",,,,,,,,,,"Lower Level, 3.40m x 3.20mAbove Grade Window, Broadloom",,,
https://toronto.listing.ca/2885-bayview-ave-401.C4327994.htm#15-27g,,,"Main LevelHardwood Floor, Combined W/Kitchen, Open Concept",Main LevelHardwood Floor,,,,Main Level3 Pc Bath,,,,Main LevelGranite Counter,"Main LevelCombined W/Dining, W/O To Balcony, East View",,,,,,,,,,,,,,"Main LevelCloset, Hardwood Floor",,,
https://toronto.listing.ca/121-ling-rd-1507.E4351065.htm#15-1bg,,,"Flat Level, 3.36m x 3.00mBroadloom, Combined W/Living, Ceiling Fan","Flat Level, 4.00m x 2.74mBroadloom, Window, Open Concept",,,"Flat Level, 3.28m x 2.74mBroadloom, Closet, Window",,,,,"Flat Level, 4.22m x 2.34mCeramic Floor, Renovated, Pass Through","Flat Level, 4.90m x 3.38mBroadloom, W/O To Balcony, East View","Flat Level, 4.34m x 3.23mBroadloom, 3 Pc Ensuite, Large Closet",,,,,,,,,"Flat Level, 1.56m x 1.53mCeramic Floor, B/I Shelves",,,,,,,
https://toronto.listing.ca/840-queens-plate-dr-1111.W4356255.htm#15-z0,,,"Main Level, 3.05m x 5.45mCombined W/Living, Laminate","Main Level, 2.44m x 2.62mLaminate",,,,,,,,"Main Level, 2.50m x 2.50mGranite Counter, Laminate","Main Level, 3.05m x 5.45mCombined W/Dining, Laminate","Main Level, 3.05m x 3.35mEnsuite Bath",,,,,,,,,,,,,,,,
https://toronto.listing.ca/4-sealcove-dr.W4354857.htm#15-12c,,"Bsmt Level, 5.57m x 3.19mBroadloom, Fireplace, Window","Main Level, 3.79m x 2.65mHardwood Floor, Walk-Out, Open Concept",,,,,,2-piece on main level4-piece on 2nd level,,,"Main Level, 3.61m x 2.51mOpen Concept, Quartz Counter, Pot Lights","Main Level, 4.50m x 3.74mHardwood Floor, Window, Open Concept","2nd Level, 6.89m x 3.67mHardwood Floor, W/I Closet, Large Window",,,,,,,,,,,,,"2nd Level, 3.26m x 2.50mHardwood Floor, Window",,,
https://toronto.listing.ca/442-martin-grove-rd.W4362856.htm#15-f9,,"Ground Level, 3.65m x 3.65mHardwood Floor, W/O To Yard, 2 Pc Bath","Main Level, 3.66m x 2.75mSeparate Rm, Broadloom, Hardwood Floor",,"Bsmt Level, 5.48m x 4.04mLaminate, Above Grade Window, Pot Lights","Ground Level, 3.92m x 1.52mMirrored Closet, Double Closet, Ceramic Floor","Upper Level, 4.35m x 3.21mHardwood Floor, Closet, West View",,4-piece on upper level2-piece on ground level2-piece on bsmt level,,,"Main Level, 3.65m x 3.05mEat-In Kitchen, B/I Dishwasher, Greenhouse Window","Main Level, 5.49m x 4.12mGas Fireplace, Broadloom, Hardwood Floor","Upper Level, 5.05m x 3.21mHis/Hers Closets, Hardwood Floor, East View",,,"Upper Level, 3.89m x 2.75mLaminate, Large Closet, East View",,,,,,"Bsmt Level, 5.94m x 3.81mAbove Grade Window, 2 Pc Bath, Laundry Sink",,,,,,,
https://toronto.listing.ca/121-dell-park-ave.C4334084.htm#15-218,,"Main Level, 7.08m x 5.08mParquet Floor, Sliding Doors","Main Level, 3.59m x 2.46mBroadloom, Window, South View",,"Bsmt Level, 7.18m x 3.38mBroadloom",,"Main Level, 2.72m x 3.38mBroadloom, Window",,4-piece on main level3-piece on bsmt level,,,"Main Level, 3.90m x 3.20mVinyl Floor, Window, South View","Main Level, 5.23m x 3.59mBroadloom, Window, North View","Main Level, 3.79m x 3.26mBroadloom, Window, North View",,,,,,,,,,,,,"Bsmt Level, 3.69m x 3.15mBroadloom",,,
https://toronto.listing.ca/629-king-st-617.C4363700.htm#15-8n,,,"Flat Level, 4.84m x 14.89mLaminate, Combined W/Kitchen, Window Flr To Ceil",,,"Flat Level, 2.70m x 1.47mLaminate, 3 Pc Ensuite, Closet",,,3-piece on flat level,,,"Flat Level, 3.70m x 1.47mLaminate, Combined W/Dining, Window Flr To Ceil","Flat Level, 4.84m x 14.89mLaminate, Combined W/Dining, Window Flr To Ceil","Flat Level, 2.81m x 3.50mLaminate",,,,,,,,,,,,,,,,
https://toronto.listing.ca/91-muir-dr-1.E4323112.htm#15-29v,,,"Main Level, 7.00m x 3.56mCombined W/Living, Laminate, Open Concept","2nd Level, 2.84m x 2.79mWindow, Laminate",,,"2nd Level, 3.30m x 2.72mB/I Closet, Laminate, Window",,2-piece on ground level4-piece on 2nd level,,,"Main Level, 3.63m x 2.60mCentre Island, Stainless Steel Appl, Backsplash","Main Level, 7.00m x 3.56mCombined W/Dining, Laminate, O/Looks Frontyard","2nd Level, 3.56m x 3.68mDouble Closet, Laminate, Window",,,"2nd Level, 2.84m x 3.68mWindow, Laminate",,,,,,,,,,,,,
https://toronto.listing.ca/29-proudbank-mill-way.C4355452.htm#15-117,,"Lower Level, 7.67m x 5.26mLaminate, Irregular Rm, Window","Main Level, 3.60m x 3.58mCombined W/Living, Hardwood Floor, Pot Lights",,,"Main Level, 1.47m x 1.42mCeramic Floor, Closet","Upper Level, 3.96m x 3.05mCloset, Window, Hardwood Floor","Upper Level, 2.00m x 1.90mTile Floor",4-piece on 2nd level4-piece on 2nd level2-piece on ground level,,,"Main Level, 6.45m x 2.79mBreakfast Area, Window, Stainless Steel Appl","Main Level, 5.18m x 3.96mW/O To Patio, Hardwood Floor, Pot Lights","Main Level, 4.39m x 3.96m",,"Upper Level, 3.61m x 2.69mCloset, Window, Hardwood Floor","Upper Level, 3.61m x 2.87mCloset, Window, Hardwood Floor",,,,,,"Lower Level, 6.50m x 4.47mTile Floor, Window, Renovated",,,,,,,
https://toronto.listing.ca/5-st-joseph-st-221.C4335306.htm#15-1zq,,,,,,,"2nd Level, 2.85m x 2.85mHardwood Floor, Sliding Doors, Window",,4-piece on 2nd level3-piece on main level,,,"Main Level, 3.66m x 2.31mHardwood Floor, Centre Island, Granite Counter","Main Level, 3.66m x 3.45mHardwood Floor, Open Concept, Window","2nd Level, 4.25m x 2.85mHardwood Floor, 4 Pc Bath, West View",,,"Main Level, 3.91m x 3.05mHardwood Floor, Double Closet, 3 Pc Bath",,,,,,,,,,,,,
https://toronto.listing.ca/5-massey-sq-511.E4362776.htm#15-cu,,,Flat LevelWood Floor,,,,"Flat LevelWood Floor, Large Window, Large Closet",,4-piece on flat level,,,Flat LevelSeparate Rm,"Flat LevelWood Floor, Large Window, W/O To Balcony","Flat LevelWood Floor, Large Window, Large Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/3018-yonge-st-809.C4365896.htm#15-1o,,,"Flat Level, 4.88m x 3.66mLaminate, Combined W/Kitchen, Open Concept","Flat Level, 2.01m x 2.13mLaminate, Separate Rm",,,,,,,,"Flat Level, 4.88m x 3.66mLaminate, Combined W/Dining, Breakfast Bar","Flat Level, 3.11m x 4.48mLaminate, East View, W/O To Balcony","Flat Level, 2.47m x 3.17mLaminate, Closet, W/O To Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/37-grosvenor-st-803.C4364016.htm#15-9c,,,"Main Level, 7.04m x 3.40mHardwood Floor, Open Concept","Main Level, 1.60m x 2.22mHardwood Floor",,,"Main Level, 3.05m x 2.80mHardwood Floor",,,,,"Main Level, 3.50m x 2.23mHardwood Floor, Granite Counter","Main Level, 7.04m x 3.40mHardwood Floor, Open Concept","Main Level, 3.21m x 3.02mHardwood Floor, 4 Pc Ensuite",,,,,,,,,,,,,,,,
https://toronto.listing.ca/455-sentinel-rd-1406.W4366425.htm#15-e,,,"Main Level, 5.25m x 4.09mOpen Concept, O/Looks Living, West View",,,,"Main Level, 3.63m x 2.70mLaminate, Large Window, West View",,4-piece on main level,,,"Main Level, 5.25m x 4.09mOpen Concept, Centre Island, Ceramic Back Splash","Main Level, 5.45m x 3.43mOpen Concept, Sunken Room, W/O To Balcony","Main Level, 4.55m x 3.35mLaminate, His/Hers Closets, West View",,,,,,,,,"Main Level, 3.00m x 2.00mCeramic Floor, B/I Shelves",,,,,,,
https://toronto.listing.ca/3151-bridletowne-circ-1906.E4349665.htm#15-1e8,,"Flat Level, 6.60m x 4.80mW/O To Balcony, South View, Hardwood Floor","Flat Level, 3.60m x 3.30m",,,,"Flat Level, 4.70m x 2.88mWindow, W/W Closet, Hardwood Floor",,3-piece on flat level2-piece on flat level,,,"Flat Level, 5.50m x 3.35mEat-In Kitchen, B/I Dishwasher","Flat Level, 6.60m x 3.30mW/O To Balcony, East View, Laminate","Flat Level, 6.80m x 3.30m4 Pc Ensuite, W/I Closet, Hardwood Floor",,,,,,,,,Flat LevelSliding Doors,,,,,,,Flat LevelPantry
https://toronto.listing.ca/36-lisgar-st-c14.C4353950.htm#15-13u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://toronto.listing.ca/70-distillery-lane-304.C4363463.htm#15-d9,,,"Flat Level, 6.00m x 5.94mCombined W/Living, Wood Floor, West View",,,,,,,,,"Flat Level, 6.00m x 5.94mOpen Concept, Wood Floor, Corian Counter","Flat Level, 6.00m x 5.94mCombined W/Dining, Wood Floor, Juliette Balcony","Flat Level, 3.35m x 2.92mW/W Closet, Broadloom, Semi Ensuite",,,,,,,,,,,,,,,,
https://toronto.listing.ca/13-troyer-ave.W4357150.htm#15-vl,,"Main Level, 6.18m x 4.69mCombined W/Dining, Fireplace, Laminate","Main Level, 6.18m x 4.69mCombined W/Family, Laminate",,,,"Ground LevelCloset, Laminate, Large Window",,2-piece on main level4-piece on bsmt level4-piece on 2nd level,,,,,2nd LevelLaminate,,,"Ground LevelCloset, Laminate, Large Window",,Plan 66M2439 Lot 39,2nd LevelLaminate,,"Main Level, 5.51m x 2.65mLaminate",,,,,2nd LevelLaminate,,,
https://toronto.listing.ca/830-lawrence-ave-2106.W4353878.htm#15-15j,,,"Main Level, 5.43m x 3.56mCombined W/Kitchen, Laminate",,,,,,4-piece on main level,,,"Main Level, 5.43m x 3.56mCombined W/Living, Stainless Steel Appl, Granite Counter","Main Level, 5.43m x 3.56mCombined W/Dining, Laminate","Main Level, 3.17m x 2.75mCloset, Window","Main Level, 3.65m x 2.44mLaminate",,,,,,,,,,,,,,,
https://toronto.listing.ca/17-applewood-lane.W4356053.htm#15-zn,,,Main LevelLaminate,,,,2nd LevelBroadloom,,4-piece on 2nd level4-piece on 3rd level2-piece on main level,,,"Main LevelQuartz Counter, Centre Island, Laminate",Main LevelLaminate,"3rd Level4 Pc Ensuite, Separate Shower, W/I Closet",,,2nd LevelBroadloom,,,,,,,,,,,,,
https://toronto.listing.ca/9-burnhamthorpe-cres-801.W4356992.htm#15-x8,,,"Flat Level, 5.92m x 3.45mHardwood Floor, Open Concept, Combined W/Living",,,"Flat Level, 4.57m x 1.55mMarble Floor, W/I Closet, Coffered Ceiling","Flat Level, 4.04m x 2.84mHardwood Floor, Juliette Balcony, 4 Pc Ensuite",,,,,"Flat Level, 3.15m x 2.64mHardwood Floor, Breakfast Bar, Stainless Steel Appl","Flat Level, 5.92m x 3.45mHardwood Floor, French Doors, W/O To Terrace","Flat Level, 4.27m x 3.18mHardwood Floor, Juliette Balcony, 4 Pc Ensuite",,,,"Flat Level, 3.35m x 1.83mBalcony, South View",,,,,"Flat Level, 2.62m x 1.63mLaundry Sink, B/I Shelves",,,,,,,
https://toronto.listing.ca/212-brandon-ave.W4364890.htm#15-5e,,,"Ground Level, 2.44m x 2.44mOpen Concept, Hardwood Floor, Combined W/Dining","Upper Level, 3.87m x 2.93mW/O To Terrace, Hardwood Floor, South View",,,"3rd Level, 3.17m x 3.17mLarge Window, Hardwood Floor, Large Closet",,2-piece on main level5-piece on 2nd level4-piece on 3rd level,,,"Ground Level, 2.32m x 2.44mOpen Concept, Hardwood Floor, Breakfast Bar","Ground Level, 3.87m x 5.12mOpen Concept, Hardwood Floor, Large Window","2nd Level, 3.78m x 5.78mEnsuite Bath, Hardwood Floor, His/Hers Closets",,,"3rd Level, 2.87m x 3.78mSkylight, Hardwood Floor, Large Closet",,,,,,,,,,,,,
https://toronto.listing.ca/5791-yonge-st-2509.C4359982.htm#15-oz,,,"Flat Level, 5.64m x 3.05mHardwood Floor, Combined W/Living",,,,"Flat Level, 3.05m x 3.05mBroadloom, Closet",,4-piece on flat level,,,"Flat Level, 2.29m x 2.29mCeramic Floor, Granite Counter, Ceramic Back Splash","Flat Level, 5.64m x 3.05mHardwood Floor, Combined W/Dining, W/O To Balcony","Flat Level, 3.66m x 3.20mBroadloom, W/I Closet, 4 Pc Ensuite",,,,,,,,,,,,,,,,
https://toronto.listing.ca/125-western-battery-rd-508.C4347371.htm#15-1hg,,,"Main Level, 6.12m x 3.35mLaminate, Combined W/Living","Main Level, 2.60m x 2.30mLaminate, Open Concept",,"Main Level, 1.96m x 1.27m",,,4-piece on main level3-piece on main level,,,"Main Level, 3.00m x 2.60mLaminate, Granite Counter, Stainless Steel Appl","Main Level, 6.12m x 3.35mLaminate, Combined W/Dining, W/O To Balcony","Main Level, 3.60m x 3.10mLaminate, 4 Pc Ensuite, W/O To Balcony",,,,,,,,,,,,,,,,
https://toronto.listing.ca/36-christina-cres.E4339953.htm#15-1u9,"2nd Level, 4.50m x 3.65mHardwood Floor, Pot Lights, Double Closet","2nd Level, 6.45m x 4.20mHardwood Floor, Pot Lights, Open Concept","Ground Level, 7.30m x 3.65mHardwood Floor, Pot Lights, W/O To Deck",,"Bsmt Level, 9.65m x 6.10mHardwood Floor, Pot Lights, 4 Pc Bath",,"2nd Level, 4.50m x 3.60mHardwood Floor, Pot Lights, Double Closet",,2-piece on main level7-piece on 2nd level5-piece on 2nd level4-piece on 2nd level4-piece on bsmt level,,,"Ground Level, 5.75m x 3.65mHardwood Floor, Centre Island, Quartz Counter","Ground Level, 6.75m x 4.95mHardwood Floor, Pot Lights, 2 Way Fireplace","2nd Level, 6.35m x 5.65mHardwood Floor, 7 Pc Ensuite, W/I Closet",,,"2nd Level, 4.45m x 4.25mHardwood Floor, 4 Pc Ensuite, Double Closet",,,,,,"2nd Level, 2.75m x 2.30mTile Floor, Heated Floor, Laundry Sink",,,,"Bsmt Level, 3.75m x 2.75mHardwood Floor, Above Grade Window, Closet",,,
https://toronto.listing.ca/59-neptune-dr-102.C4362128.htm#15-gt,,,"Main Level, 3.96m x 2.74mLaminate, Open Concept, Large Window",,,,"Main Level, 4.57m x 3.05mLaminate, Double Closet, Window",,4-piece on main level3-piece on main level,,,"Main Level, 3.96m x 2.44mLaminate, Quartz Counter, Stainless Steel Appl","Main Level, 3.20m x 3.66mLaminate, Open Concept, W/O To Balcony","Main Level, 4.57m x 3.35mLaminate, Double Closet, 3 Pc Ensuite",,,"Main Level, 2.59m x 3.05mLaminate, Double Closet, Window",,,,,,,,,,,,,
https://toronto.listing.ca/270-queens-quay-908.C4342626.htm#15-1nr,,,"Flat Level, 4.00m x 4.00mWood Floor, Open Concept","Flat Level, 3.40m x 2.70mWood Floor, Open Concept, Overlook Water",,,,,4-piece on flat level,,,"Flat Level, 3.10m x 2.80mTile Floor, Renovated, Stainless Steel Appl","Flat Level, 5.60m x 7.60mWood Floor, Open Concept, Overlook Water","Flat Level, 4.30m x 3.60mWood Floor, Double Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/18-powburn-pl.W4366238.htm#15-y,,"Bsmt Level, 7.90m x 3.91mLaminate, Window","Main Level, 6.73m x 3.06mCombined W/Kitchen, Tumbled Marble",,,,"Main Level, 3.31m x 3.14mWood Floor, Window",,3-piece on main level3-piece on bsmt level,,,"Main Level, 6.73m x 3.06mCombined W/Dining, Tumbled Marble","Main Level, 4.92m x 3.96mWood Floor, Window",,,"Bsmt LevelLaminate, Window","Main Level, 3.04m x 3.21mWood Floor, Window",,,,,,"Bsmt Level, 4.80m x 3.40mCeramic Floor, Window",,,,"Main Level, 3.71m x 3.63mWood Floor, Window",,,
https://toronto.listing.ca/8-rosebank-dr-3l.E4359138.htm#15-ra,,,"Flat Level, 5.61m x 3.85mLaminate, Combined W/Living, W/O To Balcony",,,,"Flat Level, 3.76m x 3.05mLaminate, Double Closet, Window",,,,,"Flat Level, 2.65m x 2.48mCeramic Floor, Breakfast Bar, Crown Moulding","Flat Level, 5.61m x 3.85mLaminate, Combined W/Dining, Crown Moulding","Flat Level, 3.54m x 2.62m4 Pc Ensuite, Laminate, His/Hers Closets",,,,,,,,,,,,,,,,
https://toronto.listing.ca/45-huntingdale-blvd-608.E4331978.htm#15-23y,,,"Ground Level, 4.20m x 3.40mCombined W/Living, Laminate","Ground Level, 5.45m x 3.00mCombined W/Living, Laminate, Large Window",,,"Ground Level, 4.40m x 3.50mLarge Closet, Laminate, Large Window",,,,,"Ground Level, 5.10m x 3.00mEat-In Kitchen, Granite Counter, Renovated","Ground Level, 7.10m x 4.20mCombined W/Dining, Laminate, W/O To Balcony","Ground Level, 5.45m x 3.85m4 Pc Ensuite, W/O To Balcony, W/I Closet",,,,,,,,,,,,,,,,
https://toronto.listing.ca/36-via-bagnato-238.W4319546.htm#15-2bc,,,"Main Level, 3.53m x 2.79mLaminate, Combined W/Kitchen",,,,,,,,,"Main Level, 3.53m x 2.79mCeramic Floor, Combined W/Dining, Stainless Steel Appl","Main Level, 3.50m x 3.05mLaminate, W/O To Balcony, East View",,,,,,,,,,,,,,"Main Level, 2.97m x 3.43mLaminate, Window, Closet",,,
https://toronto.listing.ca/216-olive-ave.C4335137.htm#15-1zz,"Main Level, 5.04m x 3.10mHardwood Floor, Separate Rm, W/O To Terrace","Main Level, 9.50m x 7.76mHardwood Floor, Fireplace, O/Looks Garden","Main Level, 9.12m x 6.00mHardwood Floor, Combined W/Living, Open Concept",,"Bsmt Level, 9.54m x 7.40mTile Floor, Fireplace, W/O To Patio","Bsmt Level, 3.83m x 3.05mTile Floor, 3 Pc Bath","2nd Level, 4.52m x 3.45mHardwood Floor, 3 Pc Ensuite, W/I Closet",,2-piece on main level5-piece on 2nd level3-piece on 2nd level3-piece on bsmt level,,,"Main Level, 9.50m x 7.76mHardwood Floor, Breakfast Area, Stainless Steel Appl","Main Level, 9.12m x 6.00mHardwood Floor, Combined W/Dining, Open Concept","2nd Level, 5.91m x 5.81mHardwood Floor, 5 Pc Ensuite, W/I Closet",,"2nd Level, 4.29m x 4.11mHardwood Floor, 3 Pc Ensuite, W/I Closet","2nd Level, 5.50m x 3.65mHardwood Floor, 3 Pc Ensuite, W/I Closet",,,,,,,,,,"Bsmt Level, 4.06m x 2.96mTile Floor, Sunken Room, Closet",,,
